,us_adp,us_ism_manufacturing,us_ism_new_orders,us_ism_employment,us_mortgage_30y,us_mortgage_15y,us_NFIB_index,us_NFIB_plans_inc_empl,us_NFIB_plan_cap_outlays,us_NFIB_plan_inventories,us_NFIB_economy,us_NFIB_price_plan,zew_confidence,zew_situation,eu_hicp,eu_ip,eu_pmi_manuf,uk_rs_ex_fuel,uk_employment,uk_unemployment,uk_pmi_composite,uk_pmi_services,uk_pmi_manuf,uk_pmi_const,uk_2y,uk_10y,uk_halifax_housing,bra_cpi,bra_ppi_igpm,bra_ppi_igpdi,bra_ppi_igp10,bra_business_confidence_sa,bra_business_situation_sa,bra_business_expectations_sa,bra_ppi_incc,bra_uncertainty,bra_uncertainty_media,bra_uncertainty_expectations,bra_employment_leading_fgv,bra_gdp_fgv,bra_ip,bra_industry,bra_extrativist,bra_retail_sales,bra_exports,bra_imports,zinc_fut,nickel_fut,ironOre_fut,cny_new_loans,cny_total_reserves,cny_gold_reserves,cny_m1,cny_m2,cny_st_rate,cny_1y_rate,cny_5y_rate,cny_10y_rate,cny_pmi,cny_pmi_production,cny_pmi_new_orders,cny_pmi_exports,cny_pmi_inventory,cny_pmi_imports,cny_exports,cny_imports,cny_trade_balance,cny_coal_output,cny_oil_output,cny_ng_output,cny_ip,jpy_cpi
30.06.01,,43.2,47.8,35.7,7.24,6.78,99.909,10,39,-2,28,18,-8.1,-19.1,92.68,140,,57.5,27706573.33,5.030760853,,,,,5.524,5.284,,1733.23,203.167,204.31,205.709,94.4,92.9,96.6,205.682,102.4,102.2, - , - ,113,,,,47.4982,5034.2,4842.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.7
31.07.01,,43.5,49.2,37.2,7.19,6.74,97.26,5,36,-9,27,17,-1.9,-42.2,92.37,150.5,,57.7,27699392.14,5.046281822,,,,,5.204,4.992,0.007,1756.28,206.45,207.341,208.415,92.2,93,94.2,206.742,99.2,99.3, - , - ,113.2,,,,47.75775,4958.3,4938.3,,,,,,,,,,,,,,,,,,,,,,,,,,96.4
31.08.01,,46.3,54.3,41.3,7,6.54,101.005,15,34,-4,35,16,11.4,-54,92.37,144.1,,57.5,27718734.53,5.077598896,,,,,4.904,4.837,0.018,1768.57,208.315,210.211,211.899,89.8,88.5,92.6,208.026,89.5,90.5, - , - ,112.7,,,,49.05552,5724.4,5176,,,,,,,,,,,,,,,,,,,,,,,,,,96.7
30.09.01,,46.2,51.3,41.5,6.89,6.44,99.635,17,37,-2,38,14,13.7,-60.2,92.65,155,,58.2,27715409.39,5.093184657,,,,,4.481,4.87,-0.002,1773.52,209.111,210.853,213.233,87.3,83.5,92.7,209.174,103,102.8, - , - ,112.3,,,,47.06561,4758.1,4246.2,,,,,,,,,,,,,,,,,,,,,,,,,,96.6
31.10.01,,40.8,38.9,35.6,6.64,6.11,97.808,13,29,-1,26,12,9.8,-64.1,92.68,146.9,,58.3,27735069.73,5.090188285,,,,,4.155,4.526,-0.004,1788.24,212.135,213.339,215.08,83.6,79.5,92.1,211.122,104.1,103.8, - , - ,112.5,,,,50.00721,4957.5,4837.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.6
30.11.01,,44.1,49.1,36.4,6.56,6.04,101.735,11,35,-8,57,11,13.1,-81,92.6,155.4,,58.7,27786900.29,5.106410126,,,,,4.4,4.649,0.027,1800.94,213.756,215.685,217.812,87.8,81.9,95.1,212.676,93,93.7, - , - ,112.7,,,,49.05552,4500.7,4299.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
31.12.01,,45.3,51.4,39.1,6.84,6.3,97.534,11,33,-11,54,13,25.8,-87.8,92.97,149.7,,59.2,27802935.35,5.182510178,,,,,4.747,5.052,0.028,1812.65,214.137,216.163,218.717,90.9,84,97.6,213.393,105.4,104.9, - , - ,113.1,,,,67.39726,4349,3592.5,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.01.02,,47.5,55.2,41,7.14,6.62,101.005,14,30,4,46,15,35.9,-83.9,93,149.7,,59.2,27769291.82,5.183715131,,,,,4.705,4.878,0.019,1822.08,214.535,216.944,219.288,92,86.4,96.7,214.162,111.4,110,111.8, - ,114.1,77.87795,64.21786,78.65991,46.37347,3990.3,3886.4,,,,,,,,,,,,,,,,,,,,,,,,,,95.8
28.02.02,,50.7,60.7,43.8,7.02,6.51,101.644,11,42,-2,54,13,50.2,-87,93.15,132,,59.6,27781095.31,5.147523052,,,,,4.632,4.982,0.01,1828.64,214.927,217.074,219.585,93.9,87.6,97.5,215.399,94.4,96.8,87, - ,115.8,79.80639,65.99019,80.73412,43.51839,3656.4,3483.6,,,,,,,,,,,,,,,,,,,,,,,,,,95.3
31.03.02,,52.4,63.8,46.6,6.8,6.28,106.027,17,33,15,64,17,71.2,-80,93.66,149.4,,60.2,27796731.52,5.168867365,,,,,5.08,5.291,0.007,1839.61,215.17,217.276,219.983,94.6,88.2,97.9,216.577,103,106.6,87.1, - ,113.1,79.30346,67.07375,79.99922,49.92069,4263.8,3749.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
30.04.02,,52.4,59.9,46.6,7.13,6.64,103.379,16,33,3,50,18,70.6,-76.7,94.07,153.9,,60.8,27856185.64,5.18179126,,,,,4.81,5.185,0.007,1854.33,216.673,218.486,220.773,96,90.6,98.9,217.288,95,92.3,108.4, - ,114.5,79.39193,67.01747,80.23035,46.63302,4622.4,4225.8,,,,,,,,,,,,,,,,,,,,,,,,,,95.8
31.05.02,,53.1,61.8,47.3,6.78,6.26,107.123,22,38,4,54,18,66.3,-80.7,94.25,164.2,,60.3,27887863.77,5.240599804,,,,,4.836,5.257,0.039,1858.22,219.07,220.292,222.31,94.6,88.9,99.4,222.793,104.5,100.6,118.3, - ,115.1,79.36094,66.08909,80.06249,50.00721,4423.6,4154.3,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
30.06.02,,53.6,61.2,48.3,6.71,6.18,101.644,16,29,0,53,20,69.6,-75.9,94.21,148.2,,59.3,27932867.61,5.159254102,,,,,4.687,5.002,0.023,1866.02,222.872,223.688,225.314,94,88.5,100.1,224.054,103.8,99.5,119.2, - ,115.5,79.73335,68.02996,80.48038,46.63302,4057.2,3488.1,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.07.02,,50.2,51.9,45,6.57,6.03,103.744,3,37,7,44,17,69.1,-71.8,94.07,160.3,,60.4,27907566.42,5.187280884,,,,,4.163,4.852,0.018,1888.23,227.441,228.057,229.495,92.5,87.7,100.4,224.712,107.8,104.6,117.4, - ,116.3,79.95499,68.03275,80.76325,48.62293,6211.2,5105.9,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
31.08.02,,50.3,50.6,46.8,6.43,5.84,105.662,17,36,-3,55,17,43.4,-78.8,94.17,142.4,,60.2,27948637.53,5.219396455,,,,,3.9,4.614,-0.004,1900.5,232.818,233.348,234.692,94,90.2,98.7,226.968,126.3,117.6,150, - ,116.9,79.1085,66.97294,80.0521,50.18025,5759.6,4258.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.09.02,,50.5,52.9,45.8,6.15,5.56,98.082,5,28,-2,25,18,39.5,-84.3,94.43,159.6,,60.3,27934872.89,5.308408763,,,,,3.54,4.366,0.048,1914.18,238.973,238.943,240.314,94.5,92,98.3,228.576,118.3,100.2,182.9, - ,117.9,79.62007,67.34709,80.2449,46.37347,6497.9,487.3,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
31.10.02,,49,52.1,46.4,6.01,5.4,100.913,12,40,-2,30,17,23.4,-90.5,94.65,159.1,,60.5,28022803.16,5.227359253,,,,,3.659,4.551,0.042,1939.26,249.042,248.199,248.3,94.4,94.4,97.6,231.167,132.1,97.5,257.5, - ,118.1,79.88874,67.96468,80.68973,50.26676,6458.4,4369.9,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
30.11.02,,48.5,49.9,44.8,6.13,5.51,106.119,16,33,3,52,17,4.2,-94.1,94.58,154.6,,60.8,28059107.28,5.176085561,,,,,4.171,4.669,0.019,1997.83,263.58,261.08,260.037,95.9,93.8,98.6,236.83,127.7,106.8,199.5, - ,118.2,79.89682,68.26034,80.67013,49.05552,5096.4,3936.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
31.12.02,,51.6,58.7,47.5,6.19,5.6,104.11,6,35,5,54,17,0.6,-95.4,95.01,150.1,,61,28109759.1,5.116347842,,,,,3.74,4.365,-0.023,2039.78,270.692,270.867,272.698,96.5,94.1,99,240.861,125,109.4,176.9, - ,117.8,79.68315,65.18286,80.43847,63.93655,5241.3,3530.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
31.01.03,,51.3,58.2,47.4,5.85,5.24,102.192,8,33,7,33,17,14,-94.7,94.86,153,,60.2,28080608.14,5.008082142,,,,,3.724,4.273,0.016,2085.68,276.578,277.173,278.954,96.3,94.7,97.1,244.489,118.4,107.5,154, - ,115.4,79.7951,70.5608,80.26039,44.29704,4799.3,3740,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
28.02.03,,48.8,51.9,42.6,5.88,5.27,99.178,6,35,-1,32,20,15,-94.7,95.25,140,,60.4,28058149.66,5.127928081,,,,,3.378,4.161,0.021,2118.43,280.984,283.506,285.691,95.3,92.3,96.5,247.898,112.4,103.2,144, - ,117.4,79.50411,70.92654,79.95512,42.82624,4995.8,3973.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.1
31.03.03,,46.3,47.2,42.2,5.67,5.01,93.973,-2,22,-2,17,15,17.7,-96.1,95.76,150,,61,28099358.67,5.166500554,,,,,3.54,4.285,0.013,2144.49,285.64,287.855,290.206,93.6,89.3,95.1,251.318,108.8,99.2,143.5, - ,118.2,79.42277,70.70684,80.20173,44.21053,5224.3,3787,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
30.04.03,,46.1,47.2,41.8,5.79,5.06,101.37,6,30,6,40,15,18.4,-95.8,95.92,146.7,,61.1,28141658.33,5.1163094,,,,,3.751,4.339,0.007,2165.29,286.815,290.512,293.814,92,86.8,94.5,253.585,98.9,89.6,137.1, - ,117.6,79.24357,70.20432,79.82883,44.90267,5697.7,481.5,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
31.05.03,,49,53.4,42.4,5.7,5.03,95.251,6,38,-5,35,13,18.7,-95.1,95.87,149.7,,60.4,28198578.56,5.004768644,,,,,3.493,4.061,0.012,2178.5,284.9,289.747,293.871,89.5,84.3,93.7,260.778,113.6,104.4,144.6, - ,115.6,78.04275,70.32351,78.49711,46.89257,6380.8,3946.4,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.06.03,,49,53.6,45.6,5.26,4.66,102.557,11,37,0,51,15,21.3,-95.8,95.94,138.8,,61,28226348.94,4.93974074,,,,,3.588,4.155,0.008,2175.23,282.913,286.843,292.131,87.3,81.5,93.1,263.516,103.6,92.9,145.1, - ,116.5,78.37001,66.2373,78.99565,43.95097,5866.2,3603.9,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
31.07.03,,51,56.8,46.3,5.4,4.75,101.644,13,34,-4,48,12,41.9,-95.8,95.8,147.4,,61.3,28235665.24,5.064129987,,,,,3.864,4.525,0.014,2179.58,282.349,285.649,289.996,84.1,78.8,92.2,266.132,111.4,101.6,145.9, - ,116.6,77.68858,68.40422,78.42871,46.45999,6087.4,4122.6,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.08.03,,53.2,61.1,47.1,6.14,5.44,108.128,17,33,14,46,19,52.5,-92.6,95.98,138.4,,61.3,28228396.6,5.057788501,,,,,4.19,4.603,0.017,2186.99,284.105,286.735,290.599,89.4,82.8,96.3,269.967,105.9,96.7,140.6, - ,117.1,78.86519,70.54879,79.51765,47.32516,6396.7,3811.5,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
